67	0	0	40	-45	90	0	40	-45	90
68	0	0	40	-45	90	0	40	-45	90
69	0	0	40	-45	90	0	40	-45	90
70	0	0	40	-45	90	0	40	-45	90
71	0	0	40	-45	90	0	40	-45	90
72	0	0	40	0	0	0	40	0	0
73	0	0	40	0	0	0	40	0	0
74	0	0	40	0	0	0	40	0	0
75	0	0	40	0	0	0	40	0	0
76	0	0	40	0	0	0	40	0	0
77	0	0	40	0	0	0	40	0	0
78	0	0	40	0	45	0	40	0	45
79	0	0	40	0	45	0	40	0	45
80	0	0	40	0	45	0	40	0	45
81	0	0	40	0	45	0	40	0	45
82	0	0	40	0	45	0	40	0	45
83	0	0	40	0	45	0	40	0	45
84	0	0	40	0	90	0	40	0	90
85	0	0	40	0	90	0	40	0	90
86	0	0	40	0	90	0	40	0	90
87	0	0	40	0	90	0	40	0	90
88	0	0	40	0	90	0	40	0	90
89	0	0	40	0	90	0	40	0	90
90	0	0	40	45	0	0	40	45	0
91	0	0	40	45	0	0	40	45	0
92	0	0	40	45	0	0	40	45	0
93	0	0	40	45	0	0	40	45	0
94	0	0	40	45	0	0	40	45	0
95	0	0	40	45	0	0	40	45	0
96	0	0	40	45	45	0	40	45	45
97	0	0	40	45	45	0	40	45	45
98	0	0	40	45	45	0	40	45	45
99	0	0	40	45	45	0	40	45	45
100	0	0	40	45	45	0	40	45	45
101	0	0	40	45	45	0	40	45	45
102	0	0	40	45	90	0	40	45	90
103	0	0	40	45	90	0	40	45	90
104	0	0	40	45	90	0	40	45	90
105	0	0	40	45	90	0	40	45	90
106	0	0	40	45	90	0	40	45	90
107	0	0	40	45	90	0	40	45	90
108	0	0	80	-45	0	0	80	-45	0
109	0	0	80	-45	0	0	80	-45	0
110	0	0	80	-45	0	0	80	-45	0
111	0	0	80	-45	0	0	80	-45	0
112	0	0	80	-45	0	0	80	-45	0
113	0	0	80	-45	0	0	80	-45	0
114	0	0	80	-45	45	0	80	-45	45
115	0	0	80	-45	45	0	80	-45	45
116	0	0	80	-45	45	0	80	-45	45
117	0	0	80	-45	45	0	80	-45	45
118	0	0	80	-45	45	0	80	-45	45
119	0	0	80	-45	45	0	80	-45	45
120	0	0	80	-45	90	0	80	-45	90
121	0	0	80	-45	90	0	80	-45	90
122	0	0	80	-45	90	0	80	-45	90
123	0	0	80	-45	90	0	80	-45	90
124	0	0	80	-45	90	0	80	-45	90
125	0	0	80	-45	90	0	80	-45	90
126	0	0	80	0	0	0	80	0	0
127	0	0	80	0	0	0	80	0	0
128	0	0	80	0	0	0	80	0	0
129	0	0	80	0	0	0	80	0	0
130	0	0	80	0	0	0	80	0	0
131	0	0	80	0	0	0	80	0	0
132	0	0	80	0	45	0	80	0	45
133	0	0	80	0	45	0	80	0	45
134	0	0	80	0	45	0	80	0	45
135	0	0	80	0	45	0	80	0	45
136	0	0	80	0	45	0	80	0	45
137	0	0	80	0	45	0	80	0	45
138	0	0	80	0	90	0	80	0	90
139	0	0	80	0	90	0	80	0	90
140	0	0	80	0	90	0	80	0	90
141	0	0	80	0	90	0	80	0	90
142	0	0	80	0	90	0	80	0	90
143	0	0	80	0	90	0	80	0	90
144	0	0	80	45	0	0	80	45	0
145	0	0	80	45	0	0	80	45	0
146	0	0	80	45	0	0	80	45	0
147	0	0	80	45	0	0	80	45	0
148	0	0	80	45	0	0	80	45	0
149	0	0	80	45	0	0	80	45	0
150	0	0	80	45	45	0	80	45	45
151	0	0	80	45	45	0	80	45	45
152	0	0	80	45	45	0	80	45	45
153	0	0	80	45	45	0	80	45	45
154	0	0	80	45	45	0	80	45	45
155	0	0	80	45	45	0	80	45	45
156	0	0	80	45	90	0	80	45	90
157	0	0	80	45	90	0	80	45	90
158	0	0	80	45	90	0	80	45	90
159	0	0	80	45	90	0	80	45	90
160	0	0	80	45	90	0	80	45	90
161	0	0	80	45	90	0	80	45	90
162	0	0	120	-45	0	0	120	-45	0
163	0	0	120	-45	0	0	120	-45	0
164	0	0	120	-45	0	0	120	-45	0
165	0	0	120	-45	0	0	120	-45	0
166	0	0	120	-45	0	0	120	-45	0
167	0	0	120	-45	0	0	120	-45	0
168	0	0	120	-45	45	0	120	-45	45
169	0	0	120	-45	45	0	120	-45	45
170	0	0	120	-45	45	0	120	-45	45
171	0	0	120	-45	45	0	120	-45	45
172	0	0	120	-45	45	0	120	-45	45
173	0	0	120	-45	45	0	120	-45	45
174	0	0	120	-45	90	0	120	-45	90
175	0	0	120	-45	90	0	120	-45	90
176	0	0	120	-45	90	0	120	-45	90
177	0	0	120	-45	90	0	120	-45	90
178	0	0	120	-45	90	0	120	-45	90
179	0	0	120	-45	90	0	120	-45	90
180	0	0	120	0	0	0	120	0	0
181	0	0	120	0	0	0	120	0	0
182	0	0	120	0	0	0	120	0	0
183	0	0	120	0	0	0	120	0	0
184	0	0	120	0	0	0	120	0	0
185	0	0	120	0	0	0	120	0	0
186	0	0	120	0	45	0	120	0	45
187	0	0	120	0	45	0	120	0	45
188	0	0	120	0	45	0	120	0	45
189	0	0	120	0	45	0	120	0	45
190	0	0	120	0	45	0	120	0	45
191	0	0	120	0	45	0	120	0	45
192	0	0	120	0	90	0	120	0	90
193	0	0	120	0	90	0	120	0	90
194	0	0	120	0	90	0	120	0	90
195	0	0	120	0	90	0	120	0	90
196	0	0	120	0	90	0	120	0	90
197	0	0	120	0	90	0	120	0	90
198	0	0	120	45	0	0	120	45	0
199	0	0	120	45	0	0	120	45	0
200	0	0	120	45	0	0	120	45	0
201	0	0	120	45	0	0	120	45	0
202	0	0	120	45	0	0	120	45	0
203	0	0	120	45	0	0	120	45	0
204	0	0	120	45	45	0	120	45	45
205	0	0	120	45	45	0	120	45	45
206	0	0	120	45	45	0	120	45	45
207	0	0	120	45	45	0	120	45	45
208	0	0	120	45	45	0	120	45	45
209	0	0	120	45	45	0	120	45	45
210	0	0	120	45	90	0	120	45	90
211	0	0	120	45	90	0	120	45	90
212	0	0	120	45	90	0	120	45	90
213	0	0	120	45	90	0	120	45	90
214	0	0	120	45	90	0	120	45	90
215	0	0	120	45	90	0	120	45	90
216	0	0	160	-45	0	0	160	-45	0
217	0	0	160	-45	0	0	160	-45	0
218	0	0	160	-45	0	0	160	-45	0
219	0	0	160	-45	0	0	160	-45	0
220	0	0	160	-45	0	0	160	-45	0
221	0	0	160	-45	0	0	160	-45	0
222	0	0	160	-45	45	0	160	-45	45
223	0	0	160	-45	45	0	160	-45	45
224	0	0	160	-45	45	0	160	-45	45
225	0	0	160	-45	45	0	160	-45	45
226	0	0	160	-45	45	0	160	-45	45
227	0	0	160	-45	45	0	160	-45	45
228	0	0	160	-45	90	0	160	-45	90
229	0	0	160	-45	90	0	160	-45	90
230	0	0	160	-45	90	0	160	-45	90
231	0	0	160	-45	90	0	160	-45	90
232	0	0	160	-45	90	0	160	-45	90
233	0	0	160	-45	90	0	160	-45	90
234	0	0	160	0	0	0	160	0	0
235	0	0	160	0	0	0	160	0	0
236	0	0	160	0	0	0	160	0	0
237	0	0	160	0	0	0	160	0	0
238	0	0	160	0	0	0	160	0	0
239	0	0	160	0	0	0	160	0	0
240	0	0	160	0	45	0	160	0	45
241	0	0	160	0	45	0	160	0	45
242	0	0	160	0	45	0	160	0	45
243	0	0	160	0	45	0	160	0	45
244	0	0	160	0	45	0	160	0	45
245	0	0	160	0	45	0	160	0	45
246	0	0	160	0	90	0	160	0	90
247	0	0	160	0	90	0	160	0	90
248	0	0	160	0	90	0	160	0	90
249	0	0	160	0	90	0	160	0	90
250	0	0	160	0	90	0	160	0	90
251	0	0	160	0	90	0	160	0	90
252	0	0	160	45	0	0	160	45	0
253	0	0	160	45	0	0	160	45	0
254	0	0	160	45	0	0	160	45	0
255	0	0	160	45	0	0	160	45	0
256	0	0	160	45	0	0	160	45	0
257	0	0	160	45	0	0	160	45	0
258	0	0	160	45	45	0	160	45	45
259	0	0	160	45	45	0	160	45	45
260	0	0	160	45	45	0	160	45	45
261	0	0	160	45	45	0	160	45	45
262	0	0	160	45	45	0	160	45	45
263	0	0	160	45	45	0	160	45	45
264	0	0	160	45	90	0	160	45	90
265	0	0	160	45	90	0	160	45	90
266	0	0	160	45	90	0	160	45	90
267	0	0	160	45	90	0	160	45	90
268	0	0	160	45	90	0	160	45	90
269	0	0	160	45	90	0	160	45	90
270	0	45	0	-45	0	45	0	-45	0
271	0	45	0	-45	0	45	0	-45	0
272	0	45	0	-45	0	45	0	-45	0
273	0	45	0	-45	0	45	0	-45	0
274	0	45	0	-45	0	45	0	-45	0
275	0	45	0	-45	0	45	0	-45	0
276	0	45	0	-45	45	45	0	-45	45
277	0	45	0	-45	45	45	0	-45	45
278	0	45	0	-45	45	45	0	-45	45
279	0	45	0	-45	45	45	0	-45	45
280	0	45	0	-45	45	45	0	-45	45
281	0	45	0	-45	45	45	0	-45	45
282	0	45	0	-45	90	45	0	-45	90
283	0	45	0	-45	90	45	0	-45	90
284	0	45	0	-45	90	45	0	-45	90
285	0	45	0	-45	90	45	0	-45	90
286	0	45	0	-45	90	45	0	-45	90
287	0	45	0	-45	90	45	0	-45	90
288	0	45	0	0	0	45	0	0	0
289	0	45	0	0	0	45	0	0	0
290	0	45	0	0	0	45	0	0	0
291	0	45	0	0	0	45	0	0	0
292	0	45	0	0	0	45	0	0	0
293	0	45	0	0	0	45	0	0	0
294	0	45	0	0	45	45	0	0	45
295	0	45	0	0	45	45	0	0	45
296	0	45	0	0	45	45	0	0	45
297	0	45	0	0	45	45	0	0	45
298	0	45	0	0	45	45	0	0	45
299	0	45	0	0	45	45	0	0	45
300	0	45	0	0	90	45	0	0	90
301	0	45	0	0	90	45	0	0	90
302	0	45	0	0	90	45	0	0	90
303	0	45	0	0	90	45	0	0	90
304	0	45	0	0	90	45	0	0	90
305	0	45	0	0	90	45	0	0	90
306	0	45	0	45	0	45	0	45	0
307	0	45	0	45	0	45	0	45	0
308	0	45	0	45	0	45	0	45	0
309	0	45	0	45	0	45	0	45	0
310	0	45	0	45	0	45	0	45	0
311	0	45	0	45	0	45	0	45	0
312	0	45	0	45	45	45	0	45	45
313	0	45	0	45	45	45	0	45	45
314	0	45	0	45	45	45	0	45	45
315	0	45	0	45	45	45	0	45	45
316	0	45	0	45	45	45	0	45	45
317	0	45	0	45	45	45	0	45	45
318	0	45	0	45	90	45	0	45	90
319	0	45	0	45	90	45	0	45	90
320	0	45	0	45	90	45	0	45	90
321	0	45	0	45	90	45	0	45	90
322	0	45	0	45	90	45	0	45	90
323	0	45	0	45	90	45	0	45	90
324	0	45	40	-45	0	45	40	-45	0
325	0	45	40	-45	0	45	40	-45	0
326	0	45	40	-45	0	45	40	-45	0
327	0	45	40	-45	0	45	40	-45	0
328	0	45	40	-45	0	45	40	-45	0
329	0	45	40	-45	0	45	40	-45	0
330	0	45	40	-45	45	45	40	-45	45
331	0	45	40	-45	45	45	40	-45	45
332	0	45	40	-45	45	45	40	-45	45
333	0	45	40	-45	45	45	40	-45	45
334	0	45	40	-45	45	45	40	-45	45
335	0	45	40	-45	45	45	40	-45	45
336	0	45	40	-45	90	45	40	-45	90
337	0	45	40	-45	90	45	40	-45	90
338	0	45	40	-45	90	45	40	-45	90
339	0	45	40	-45	90	45	40	-45	90
340	0	45	40	-45	90	45	40	-45	90
341	0	45	40	-45	90	45	40	-45	90
342	0	45	40	0	0	45	40	0	0
343	0	45	40	0	0	45	40	0	0
344	0	45	40	0	0	45	40	0	0
345	0	45	40	0	0	45	40	0	0
346	0	45	40	0	0	45	40	0	0
347	0	45	40	0	0	45	40	0	0
348	0	45	40	0	45	45	40	0	45
349	0	45	40	0	45	45	40	0	45
350	0	45	40	0	45	45	40	0	45
351	0	45	40	0	45	45	40	0	45
352	0	45	40	0	45	45	40	0	45
353	0	45	40	0	45	45	40	0	45
354	0	45	40	0	90	45	40	0	90
355	0	45	40	0	90	45	40	0	90
356	0	45	40	0	90	45	40	0	90
357	0	45	40	0	90	45	40	0	90
358	0	45	40	0	90	45	40	0	90
359	0	45	40	0	90	45	40	0	90
360	0	45	40	45	0	45	40	45	0
361	0	45	40	45	0	45	40	45	0
362	0	45	40	45	0	45	40	45	0
363	0	45	40	45	0	45	40	45	0
364	0	45	40	45	0	45	40	45	0
365	0	45	40	45	0	45	40	45	0
366	0	45	40	45	45	45	40	45	45
367	0	45	40	45	45	45	40	45	45
368	0	45	40	45	45	45	40	45	45
369	0	45	40	45	45	45	40	45	45
370	0	45	40	45	45	45	40	45	45
371	0	45	40	45	45	45	40	45	45
372	0	45	40	45	90	45	40	45	90
373	0	45	40	45	90	45	40	45	90
374	0	45	40	45	90	45	40	45	90
375	0	45	40	45	90	45	40	45	90
376	0	45	40	45	90	45	40	45	90
377	0	45	40	45	90	45	40	45	90
378	0	45	80	-45	0	45	80	-45	0
379	0	45	80	-45	0	45	80	-45	0
380	0	45	80	-45	0	45	80	-45	0
381	0	45	80	-45	0	45	80	-45	0
382	0	45	80	-45	0	45	80	-45	0
383	0	45	80	-45	0	45	80	-45	0
384	0	45	80	-45	45	45	80	-45	45
385	0	45	80	-45	45	45	80	-45	45
386	0	45	80	-45	45	45	80	-45	45
387	0	45	80	-45	45	45	80	-45	45
388	0	45	80	-45	45	45	80	-45	45
389	0	45	80	-45	45	45	80	-45	45
390	0	45	80	-45	90	45	80	-45	90
391	0	45	80	-45	90	45	80	-45	90
392	0	45	80	-45	90	45	80	-45	90
393	0	45	80	-45	90	45	80	-45	90
394	0	45	80	-45	90	45	80	-45	90
395	0	45	80	-45	90	45	80	-45	90
396	0	45	80	0	0	45	80	0	0
397	0	45	80	0	0	45	80	0	0
398	0	45	80	0	0	45	80	0	0
399	0	45	80	0	0	45	80	0	0
400	0	45	80	0	0	45	80	0	0
401	0	45	80	0	0	45	80	0	0
402	0	45	80	0	45	45	80	0	45
403	0	45	80	0	45	45	80	0	45
404	0	45	80	0	45	45	80	0	45
405	0	45	80	0	45	45	80	0	45
406	0	45	80	0	45	45	80	0	45
407	0	45	80	0	45	45	80	0	45
408	0	45	80	0	90	45	80	0	90
409	0	45	80	0	90	45	80	0	90
410	0	45	80	0	90	45	80	0	90
411	0	45	80	0	90	45	80	0	90
412	0	45	80	0	90	45	80	0	90
413	0	45	80	0	90	45	80	0	90
414	0	45	80	45	0	45	80	45	0
415	0	45	80	45	0	45	80	45	0
416	0	45	80	45	0	45	80	45	0
417	0	45	80	45	0	45	80	45	0
418	0	45	80	45	0	45	80	45	0
419	0	45	80	45	0	45	80	45	0
420	0	45	80	45	45	45	80	45	45
421	0	45	80	45	45	45	80	45	45
422	0	45	80	45	45	45	80	45	45
423	0	45	80	45	45	45	80	45	45
424	0	45	80	45	45	45	80	45	45
425	0	45	80	45	45	45	80	45	45
426	0	45	80	45	90	45	80	45	90
427	0	45	80	45	90	45	80	45	90
428	0	45	80	45	90	45	80	45	90
429	0	45	80	45	90	45	80	45	90
430	0	45	80	45	90	45	80	45	90
431	0	45	80	45	90	45	80	45	90
432	0	45	120	-45	0	45	120	-45	0
433	0	45	120	-45	0	45	120	-45	0
434	0	45	120	-45	0	45	120	-45	0
435	0	45	120	-45	0	45	120	-45	0
436	0	45	120	-45	0	45	120	-45	0
437	0	45	120	-45	0	45	120	-45	0
438	0	45	120	-45	45	45	120	-45	45
439	0	45	120	-45	45	45	120	-45	45
440	0	45	120	-45	45	45	120	-45	45
441	0	45	120	-45	45	45	120	-45	45
442	0	45	120	-45	45	45	120	-45	45
443	0	45	120	-45	45	45	120	-45	45
444	0	45	120	-45	90	45	120	-45	90
445	0	45	120	-45	90	45	120	-45	90
446	0	45	120	-45	90	45	120	-45	90
447	0	45	120	-45	90	45	120	-45	90
448	0	45	120	-45	90	45	120	-45	90
449	0	45	120	-45	90	45	120	-45	90
450	0	45	120	0	0	45	120	0	0
451	0	45	120	0	0	45	120	0	0
452	0	45	120	0	0	45	120	0	0
453	0	45	120	0	0	45	120	0	0
454	0	45	120	0	0	45	120	0	0
455	0	45	120	0	0	45	120	0	0
456	0	45	120	0	45	45	120	0	45
457	0	45	120	0	45	45	120	0	45
458	0	45	120	0	45	45	120	0	45
459	0	45	120	0	45	45	120	0	45
460	0	45	120	0	45	45	120	0	45
461	0	45	120	0	45	45	120	0	45
462	0	45	120	0	90	45	120	0	90
463	0	45	120	0	90	45	120	0	90
464	0	45	120	0	90	45	120	0	90
465	0	45	120	0	90	45	120	0	90
466	0	45	120	0	90	45	120	0	90
467	0	45	120	0	90	45	120	0	90
468	0	45	120	45	0	45	120	45	0
469	0	45	120	45	0	45	120	45	0
470	0	45	120	45	0	45	120	45	0
471	0	45	120	45	0	45	120	45	0
472	0	45	120	45	0	45	120	45	0
473	0	45	120	45	0	45	120	45	0
474	0	45	120	45	45	45	120	45	45
475	0	45	120	45	45	45	120	45	45
476	0	45	120	45	45	45	120	45	45
477	0	45	120	45	45	45	120	45	45
478	0	45	120	45	45	45	120	45	45
479	0	45	120	45	45	45	120	45	45
480	0	45	120	45	90	45	120	45	90
481	0	45	120	45	90	45	120	45	90
482	0	45	120	45	90	45	120	45	90
483	0	45	120	45	90	45	120	45	90
484	0	45	120	45	90	45	120	45	90
485	0	45	120	45	90	45	120	45	90
486	0	45	160	-45	0	45	160	-45	0
487	0	45	160	-45	0	45	160	-45	0
488	0	45	160	-45	0	45	160	-45	0
489	0	45	160	-45	0	45	160	-45	0
490	0	45	160	-45	0	45	160	-45	0
491	0	45	160	-45	0	45	160	-45	0
492	0	45	160	-45	45	45	160	-45	45
493	0	45	160	-45	45	45	160	-45	45
494	0	45	160	-45	45	45	160	-45	45
495	0	45	160	-45	45	45	160	-45	45
496	0	45	160	-45	45	45	160	-45	45
497	0	45	160	-45	45	45	160	-45	45
498	0	45	160	-45	90	45	160	-45	90
499	0	45	160	-45	90	45	160	-45	90
500	0	45	160	-45	90	45	160	-45	90
501	0	45	160	-45	90	45	160	-45	90
502	0	45	160	-45	90	45	160	-45	90
503	0	45	160	-45	90	45	160	-45	90
504	0	45	160	0	0	45	160	0	0
505	0	45	160	0	0	45	160	0	0
506	0	45	160	0	0	45	160	0	0
507	0	45	160	0	0	45	160	0	0
508	0	45	160	0	0	45	160	0	0
509	0	45	160	0	0	45	160	0	0
510	0	45	160	0	45	45	160	0	45
511	0	45	160	0	45	45	160	0	45
512	0	45	160	0	45	45	160	0	45
513	0	45	160	0	45	45	160	0	45
514	0	45	160	0	45	45	160	0	45
515	0	45	160	0	45	45	160	0	45
516	0	45	160	0	90	45	160	0	90
517	0	45	160	0	90	45	160	0	90
518	0	45	160	0	90	45	160	0	90
519	0	45	160	0	90	45	160	0	90
520	0	45	160	0	90	45	160	0	90
521	0	45	160	0	90	45	160	0	90
522	0	45	160	45	0	45	160	45	0
523	0	45	160	45	0	45	160	45	0
524	0	45	160	45	0	45	160	45	0
525	0	45	160	45	0	45	160	45	0
526	0	45	160	45	0	45	160	45	0
527	0	45	160	45	0	45	160	45	0
528	0	45	160	45	45	45	160	45	45
529	0	45	160	45	45	45	160	45	45
530	0	45	160	45	45	45	160	45	45
531	0	45	160	45	45	45	160	45	45
532	0	45	160	45	45	45	160	45	45
533	0	45	160	45	45	45	160	45	45
534	0	45	160	45	90	45	160	45	90
535	0	45	160	45	90	45	160	45	90
536	0	45	160	45	90	45	160	45	90
537	0	45	160	45	90	45	160	45	90
538	0	45	160	45	90	45	160	45	90
539	0	45	160	45	90	45	160	45	90
540	0	90	0	-45	0	90	0	-45	0
541	0	90	0	-45	0	90	0	-45	0
542	0	90	0	-45	0	90	0	-45	0
543	0	90	0	-45	0	90	0	-45	0
544	0	90	0	-45	0	90	0	-45	0
545	0	90	0	-45	0	90	0	-45	0
546	0	90	0	-45	45	90	0	-45	45
547	0	90	0	-45	45	90	0	-45	45
548	0	90	0	-45	45	90	0	-45	45
549	0	90	0	-45	45	90	0	-45	45
550	0	90	0	-45	45	90	0	-45	45
551	0	90	0	-45	45	90	0	-45	45
552	0	90	0	-45	90	90	0	-45	90
553	0	90	0	-45	90	90	0	-45	90
554	0	90	0	-45	90	90	0	-45	90
555	0	90	0	-45	90	90	0	-45	90
556	0	90	0	-45	90	90	0	-45	90
557	0	90	0	-45	90	90	0	-45	90
558	0	90	0	0	0	90	0	0	0
559	0	90	0	0	0	90	0	0	0
560	0	90	0	0	0	90	0	0	0
561	0	90	0	0	0	90	0	0	0
562	0	90	0	0	0	90	0	0	0
563	0	90	0	0	0	90	0	0	0
564	0	90	0	0	45	90	0	0	45
565	0	90	0	0	45	90	0	0	45
566	0	90	0	0	45	90	0	0	45
567	0	90	0	0	45	90	0	0	45
568	0	90	0	0	45	90	0	0	45
569	0	90	0	0	45	90	0	0	45
570	0	90	0	0	90	90	0	0	90
571	0	90	0	0	90	90	0	0	90
572	0	90	0	0	90	90	0	0	90
573	0	90	0	0	90	90	0	0	90
574	0	90	0	0	90	90	0	0	90
575	0	90	0	0	90	90	0	0	90
576	0	90	0	45	0	90	0	45	0
577	0	90	0	45	0	90	0	45	0
578	0	90	0	45	0	90	0	45	0
579	0	90	0	45	0	90	0	45	0
580	0	90	0	45	0	90	0	45	0
581	0	90	0	45	0	90	0	45	0
582	0	90	0	45	45	90	0	45	45
583	0	90	0	45	45	90	0	45	45
584	0	90	0	45	45	90	0	45	45
585	0	90	0	45	45	90	0	45	45
586	0	90	0	45	45	90	0	45	45
587	0	90	0	45	45	90	0	45	45
588	0	90	0	45	90	90	0	45	90
589	0	90	0	45	90	90	0	45	90
590	0	90	0	45	90	90	0	45	90
591	0	90	0	45	90	90	0	45	90
592	0	90	0	45	90	90	0	45	90
593	0	90	0	45	90	90	0	45	90
594	0	90	40	-45	0	90	40	-45	0
595	0	90	40	-45	0	90	40	-45	0
596	0	90	40	-45	0	90	40	-45	0
597	0	90	40	-45	0	90	40	-45	0
598	0	90	40	-45	0	90	40	-45	0
599	0	90	40	-45	0	90	40	-45	0
600	0	90	40	-45	45	90	40	-45	45
601	0	90	40	-45	45	90	40	-45	45
602	0	90	40	-45	45	90	40	-45	45
603	0	90	40	-45	45	90	40	-45	45
604	0	90	40	-45	45	90	40	-45	45
605	0	90	40	-45	45	90	40	-45	45
606	0	90	40	-45	90	90	40	-45	90
607	0	90	40	-45	90	90	40	-45	90
608	0	90	40	-45	90	90	40	-45	90
609	0	90	40	-45	90	90	40	-45	90
610	0	90	40	-45	90	90	40	-45	90
611	0	90	40	-45	90	90	40	-45	90
612	0	90	40	0	0	90	40	0	0
613	0	90	40	0	0	90	40	0	0
614	0	90	40	0	0	90	40	0	0
615	0	90	40	0	0	90	40	0	0
616	0	90	40	0	0	90	40	0	0
617	0	90	40	0	0	90	40	0	0
618	0	90	40	0	45	90	40	0	45
619	0	90	40	0	45	90	40	0	45
620	0	90	40	0	45	90	40	0	45
621	0	90	40	0	45	90	40	0	45
622	0	90	40	0	45	90	40	0	45
623	0	90	40	0	45	90	40	0	45
624	0	90	40	0	90	90	40	0	90
625	0	90	40	0	90	90	40	0	90
626	0	90	40	0	90	90	40	0	90
627	0	90	40	0	90	90	40	0	90
628	0	90	40	0	90	90	40	0	90
629	0	90	40	0	90	90	40	0	90
630	0	90	40	45	0	90	40	45	0
631	0	90	40	45	0	90	40	45	0
632	0	90	40	45	0	90	40	45	0
633	0	90	40	45	0	90	40	45	0
634	0	90	40	45	0	90	40	45	0
635	0	90	40	45	0	90	40	45	0
636	0	90	40	45	45	90	40	45	45
637	0	90	40	45	45	90	40	45	45
638	0	90	40	45	45	90	40	45	45
639	0	90	40	45	45	90	40	45	45
640	0	90	40	45	45	90	40	45	45
641	0	90	40	45	45	90	40	45	45
642	0	90	40	45	90	90	40	45	90
643	0	90	40	45	90	90	40	45	90
644	0	90	40	45	90	90	40	45	90
645	0	90	40	45	90	90	40	45	90
646	0	90	40	45	90	90	40	45	90
647	0	90	40	45	90	90	40	45	90
648	0	90	80	-45	0	90	80	-45	0
649	0	90	80	-45	0	90	80	-45	0
650	0	90	80	-45	0	90	80	-45	0
651	0	90	80	-45	0	90	80	-45	0
652	0	90	80	-45	0	90	80	-45	0
653	0	90	80	-45	0	90	80	-45	0
654	0	90	80	-45	45	90	80	-45	45
655	0	90	80	-45	45	90	80	-45	45
656	0	90	80	-45	45	90	80	-45	45
657	0	90	80	-45	45	90	80	-45	45
658	0	90	80	-45	45	90	80	-45	45
659	0	90	80	-45	45	90	80	-45	45
660	0	90	80	-45	90	90	80	-45	90
661	0	90	80	-45	90	90	80	-45	90
662	0	90	80	-45	90	90	80	-45	90
663	0	90	80	-45	90	90	80	-45	90
664	0	90	80	-45	90	90	80	-45	90
665	0	90	80	-45	90	90	80	-45	90
666	0	90	80	0	0	90	80	0	0
667	0	90	80	0	0	90	80	0	0
668	0	90	80	0	0	90	80	0	0
669	0	90	80	0	0	90	80	0	0
670	0	90	80	0	0	90	80	0	0
671	0	90	80	0	0	90	80	0	0
672	0	90	80	0	45	90	80	0	45
673	0	90	80	0	45	90	80	0	45
674	0	90	80	0	45	90	80	0	45
675	0	90	80	0	45	90	80	0	45
